enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
27172,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,4,47
4685,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,15,10/49,Funded Startup,1,66
26047,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,8
5135,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,156
7229,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,2,11
22427,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,18,,,1,8
3089,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,32
29704,city_48,0.493,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,108
2620,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,54
11601,city_36,0.893,Male,Has relevent experience,no_enrollment,Primary School,,5,100-500,Pvt Ltd,4,32
4432,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,<1,10000+,Pvt Ltd,2,23
32116,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Funded Startup,2,102
13004,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Public Sector,1,28
9130,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,36
25021,city_114,0.926,,No relevent experience,Full time course,High School,,10,10/49,Early Stage Startup,1,16
24177,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,5
13991,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,13
29592,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,20
23673,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,6
6080,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,>4,192
24102,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,2
14268,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,,never,47
13453,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,4,100
11462,city_91,0.691,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,2,20
28925,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,NGO,>4,70
20155,city_106,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,12
29933,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,,,1,43
30244,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,2,26
8056,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,90
32224,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,4,48
15487,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,89
767,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,218
22996,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,2,35
28719,city_28,0.939,Other,Has relevent experience,no_enrollment,Graduate,Other,>20,500-999,Pvt Ltd,>4,24
15234,city_136,0.897,,Has relevent experience,Full time course,Masters,STEM,9,10000+,Pvt Ltd,1,13
16901,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,14
12841,city_16,0.91,Female,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Public Sector,1,114
21957,city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,2,50-99,Early Stage Startup,1,7
7363,city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,21
22205,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,2,160
9623,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,79
1305,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,<10,NGO,1,37
10310,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,39
10689,city_21,0.624,,Has relevent experience,Full time course,Graduate,Other,5,100-500,Early Stage Startup,2,85
605,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,>4,4
14587,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,14
6178,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,2,50-99,Funded Startup,1,51
27557,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,Public Sector,1,12
27751,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,9
11186,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,>4,156
1600,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,14
22225,city_67,0.855,Male,No relevent experience,Full time course,High School,,8,,,never,67
7201,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,1,102
26573,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,68
12216,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,61
31720,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,,,1,28
22455,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,198
8244,city_23,0.899,Male,No relevent experience,Part time course,Graduate,No Major,6,,,never,17
5854,city_71,0.884,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,NGO,>4,322
25884,city_70,0.698,Male,No relevent experience,no_enrollment,High School,,3,,,never,26
2470,city_93,0.865,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,152
20039,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,Other,3,,,2,69
12231,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,7,,,never,11
25119,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,NGO,1,40
32809,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,<10,Pvt Ltd,1,76
17929,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,1,41
29615,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,4
24751,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,,,>4,54
6647,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,,,,42
17445,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,>4,78
2741,city_41,0.827,Male,Has relevent experience,no_enrollment,,,10,50-99,Pvt Ltd,3,36
14350,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,Humanities,1,,,,74
27980,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,7,10000+,Pvt Ltd,1,11
8935,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,3,2
26986,city_149,0.689,Male,Has relevent experience,Part time course,,,2,10/49,Pvt Ltd,2,172
12089,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,196
4630,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,12,,Pvt Ltd,never,34
19582,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,26
32711,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,11
9863,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,2,44
8164,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,131
31948,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,172
27266,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,2,34
22357,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,1,32
17809,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,50-99,Pvt Ltd,1,129
22281,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,20,,,never,20
15372,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,80
25375,city_136,0.897,,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,>4,102
3783,city_149,0.689,Male,Has relevent experience,no_enrollment,High School,,8,,,1,8
12330,city_160,0.92,,No relevent experience,Full time course,High School,,2,,,1,143
19396,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,2,116
19173,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,80
24607,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,22
16699,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,72
799,city_104,0.924,,No relevent experience,Full time course,High School,,5,,,never,58
28215,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,2,46
25843,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,10,,,2,8
24789,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,1,147
23595,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,98
27019,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,14
790,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,71
24919,city_21,0.624,Male,Has relevent experience,Full time course,,,2,50-99,Pvt Ltd,1,99
18333,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,>4,7
19642,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,114
17969,city_128,0.527,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,96
8196,city_100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,1,50
15152,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,31
11743,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,96
13205,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,94
22047,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,2,64
10359,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,>4,11
11026,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Other,1,134
19451,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,18
18553,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,4,50-99,Pvt Ltd,1,11
21242,city_75,0.939,Female,No relevent experience,Full time course,Masters,STEM,1,,Other,1,17
18939,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,80
16550,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,64
23032,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,45
12688,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,150
27368,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,>4,113
12807,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,11
15060,city_82,0.693,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,3,4
31148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,86
7928,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,>4,24
16978,city_16,0.91,,Has relevent experience,no_enrollment,,,11,1000-4999,Pvt Ltd,2,74
23109,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,104
5436,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,162
25785,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,18
10168,city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,7,100-500,Public Sector,1,6
14302,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,23
18614,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,29
21661,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,46
17087,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,35
18485,city_27,0.848,Male,No relevent experience,Full time course,High School,,2,<10,Pvt Ltd,never,43
33017,city_41,0.827,Male,No relevent experience,Full time course,High School,,<1,,,never,73
23371,city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,59
4650,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,9
2292,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,58
812,city_46,0.762,Male,Has relevent experience,Part time course,Masters,STEM,19,,,1,31
6980,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,127
15080,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,232
8863,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,7
29331,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,,1,246
11271,city_30,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,2,6
21925,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,,9
29265,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,37
10635,city_176,0.764,,No relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,14
5039,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,never,74
13028,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,5,50-99,Pvt Ltd,>4,260
21226,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,12
32833,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,2,61
8092,city_45,0.89,,Has relevent experience,no_enrollment,Masters,STEM,14,,,1,111
30214,city_114,0.926,Other,No relevent experience,Full time course,High School,,6,500-999,Pvt Ltd,2,144
3555,city_102,0.804,,No relevent experience,no_enrollment,Graduate,Arts,10,<10,Pvt Ltd,1,37
32342,city_91,0.691,,No relevent experience,Full time course,Graduate,STEM,2,,,1,310
15555,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,51
12249,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,108
18206,city_40,0.776,,No relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,never,324
32995,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,1,56
7184,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Funded Startup,1,52
4776,city_33,0.448,,No relevent experience,Full time course,Masters,STEM,4,,Pvt Ltd,never,66
5698,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,2,164
7350,city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,83
21168,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,125
20556,city_101,0.558,,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,234
236,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,122
19221,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,80
17206,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,1,22
16145,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,41
21727,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,>20,,,2,32
30229,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,85
4455,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,NGO,3,31
1438,city_103,0.92,,No relevent experience,no_enrollment,High School,,4,,,never,23
21477,city_115,0.789,,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,94
24869,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,17
31173,city_89,0.925,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,78
7638,city_103,0.92,,Has relevent experience,Full time course,High School,,6,10000+,Public Sector,1,78
6518,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,28
833,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,2
2365,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,never,141
28148,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,1,72
16486,city_116,0.743,,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Early Stage Startup,,94
2127,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,146
7688,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,4,44
20882,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,13,,,1,202
17674,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,8
33037,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,500-999,Pvt Ltd,1,36
419,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,46
30448,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Other,4,,,1,146
12321,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,2,12
29521,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,,,1,57
7420,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,3,148
9911,city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,80
1083,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,68
6392,city_160,0.92,,No relevent experience,Full time course,High School,,4,,,never,17
31690,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,50
12799,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,33
2757,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,70
17536,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,145
25358,city_11,0.55,Male,No relevent experience,Full time course,High School,,5,,,never,153
17479,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,never,133
10335,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,32
1234,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,67
9396,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,>4,55
1100,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,50
26421,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,6,,,1,126
29294,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,4,146
2072,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,15,100-500,Pvt Ltd,>4,6
23121,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,15,1000-4999,Pvt Ltd,>4,98
4547,city_50,0.896,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,47
24371,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86
4131,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,7
2227,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,35
7450,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,24
20162,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,40
16307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,37
4686,city_61,0.913,Other,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,145
4564,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,4,52
14791,city_1,0.847,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,9
11649,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,78
3872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,18
23627,city_73,0.754,Male,No relevent experience,Full time course,High School,,5,,,never,124
17977,city_149,0.689,Female,Has relevent experience,Full time course,Masters,STEM,19,50-99,Pvt Ltd,1,125
4841,city_16,0.91,,No relevent experience,Full time course,High School,,3,<10,Early Stage Startup,1,66
10779,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,32
27602,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,3,34
7031,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,74
4981,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,128
857,city_162,0.767,,No relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,52
5363,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,,never,34
19760,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,3,14
5727,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,>4,68
23246,city_103,0.92,,Has relevent experience,,Masters,STEM,15,,,1,53
7525,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,56
284,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,38
2968,city_114,0.926,Male,No relevent experience,Full time course,High School,,14,10/49,Pvt Ltd,1,34
19,city_23,0.899,,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Public Sector,>4,46
15413,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,67
20187,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Pvt Ltd,>4,105
10620,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,100
21699,city_75,0.939,,No relevent experience,no_enrollment,Masters,Other,>20,,,>4,92
15032,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,,1,73
27681,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,4,15
1424,city_160,0.92,,No relevent experience,no_enrollment,High School,,3,,,never,44
27676,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,14,500-999,Pvt Ltd,1,40
15920,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,96
29760,city_16,0.91,Male,Has relevent experience,Part time course,High School,,4,<10,,1,16
20958,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,34
10782,city_104,0.924,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,80
16986,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,5,10/49,Funded Startup,1,80
17161,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,18
13703,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,166
11635,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,1,32
4218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,>4,198
25124,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,76
26394,city_11,0.55,Male,No relevent experience,no_enrollment,Primary School,,<1,,,1,216
26907,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,47
13363,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,33
16455,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,1,56
17864,city_16,0.91,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Funded Startup,1,284
25298,city_138,0.836,Male,No relevent experience,Full time course,High School,,5,100-500,Pvt Ltd,1,45
29713,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,31
24385,city_128,0.527,,Has relevent experience,no_enrollment,Graduate,Other,13,,,1,146
13422,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,48
26093,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,28
16748,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,77
27342,city_98,0.949,Male,Has relevent experience,no_enrollment,,,16,1000-4999,Pvt Ltd,3,58
30355,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,56
28582,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,4,12
4645,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,1,26
25430,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,70
