pred,prob,id
<=50K,0.13137019,31092
<=50K,0.26951173,4840
>50K,0.752882,736
<=50K,0.24016981,16534
<=50K,0.3747553,24879
<=50K,0.3353585,4769
<=50K,0.3747553,4689
<=50K,0.09486483,20785
<=50K,0.10816119,12161
<=50K,0.09292273,18791
<=50K,0.09258856,25971
<=50K,0.12978514,4973
<=50K,0.09292273,24005
>50K,0.9398051,716
<=50K,0.08858621,17891
<=50K,0.08848933,32101
<=50K,0.40352008,11751
<=50K,0.093448706,4627
<=50K,0.13374105,21876
<=50K,0.43276224,24354
<=50K,0.3747553,12715
<=50K,0.12361322,13911
<=50K,0.088673644,10013
<=50K,0.092899,27863
<=50K,0.08848933,30209
<=50K,0.09247421,32250
<=50K,0.27486038,8350
<=50K,0.08858734,27446
<=50K,0.08848933,4637
<=50K,0.08955746,3992
>50K,0.75900054,21730
<=50K,0.08848933,28272
<=50K,0.40352008,18923
<=50K,0.18814464,10937
>50K,0.94130427,2566
<=50K,0.12771305,12013
<=50K,0.09230103,21041
<=50K,0.11254513,30243
<=50K,0.2613535,29081
>50K,0.9413349,2414
<=50K,0.08848933,24435
<=50K,0.09231339,30864
>50K,0.7017731,8322
<=50K,0.08857555,26500
>50K,0.94146305,2352
<=50K,0.23835921,27190
<=50K,0.1187541,23001
>50K,0.93651706,645
<=50K,0.08867249,5209
<=50K,0.08848933,30459
<=50K,0.12683783,22918
<=50K,0.10345516,11308
<=50K,0.1152507,5084
<=50K,0.123599134,11176
<=50K,0.093025155,29611
>50K,0.74402153,18109
>50K,0.94124395,2641
<=50K,0.09998787,19027
<=50K,0.20426813,29467
<=50K,0.11898508,18248
<=50K,0.13389036,18776
<=50K,0.12817632,11543
<=50K,0.09203374,6300
<=50K,0.094866045,8567
<=50K,0.40352008,5190
<=50K,0.10399756,9828
<=50K,0.21655566,24018
<=50K,0.12990946,11461
>50K,0.6153038,273
<=50K,0.0924152,18463
>50K,0.705302,20691
<=50K,0.3862585,17837
<=50K,0.08858734,15034
<=50K,0.09302396,3489
<=50K,0.093025155,24663
<=50K,0.40352008,30305
<=50K,0.09203374,24508
>50K,0.9126774,117
>50K,0.7396155,27839
<=50K,0.08848933,14194
>50K,0.94130427,2848
<=50K,0.11173143,23078
<=50K,0.37209374,27746
<=50K,0.08965539,25157
<=50K,0.20167895,226
>50K,0.74125713,21927
<=50K,0.15779339,10416
<=50K,0.21058182,32123
<=50K,0.13244252,23047
>50K,0.94130427,2424
<=50K,0.40352008,19053
<=50K,0.41531974,25360
<=50K,0.4012974,8643
<=50K,0.40352008,9683
<=50K,0.08857555,14814
<=50K,0.08848933,21225
<=50K,0.08848933,18333
<=50K,0.24225283,25298
<=50K,0.12642623,31975
>50K,0.7668346,21208
>50K,0.7668346,7587
>50K,0.8060671,960
<=50K,0.093025155,26927
<=50K,0.09309576,4631
<=50K,0.2264701,27997
<=50K,0.11273736,29264
<=50K,0.18823168,19884
<=50K,0.09846499,21505
<=50K,0.22203541,29815
<=50K,0.08848933,26199
<=50K,0.3747553,7569
<=50K,0.093025155,26805
>50K,0.7428607,18971
<=50K,0.40352008,3886
<=50K,0.3510486,8676
>50K,0.9410941,1630
<=50K,0.40352008,6129
<=50K,0.09320075,534
<=50K,0.092414,24291
<=50K,0.3747553,3548
<=50K,0.41531974,8801
<=50K,0.2896475,2958
<=50K,0.08858621,20736
<=50K,0.093878716,15878
<=50K,0.092206456,4604
<=50K,0.093025155,32374
<=50K,0.08858621,27250
<=50K,0.08858621,13974
<=50K,0.15069854,19795
<=50K,0.08848933,14129
>50K,0.940265,2272
<=50K,0.104445405,5141
<=50K,0.08858621,9487
<=50K,0.21058182,27690
<=50K,0.08848933,28387
<=50K,0.19409037,3818
>50K,0.9403859,2279
<=50K,0.08848933,20886
<=50K,0.3747553,18137
<=50K,0.21256115,31292
<=50K,0.22203541,9040
>50K,0.7393224,21787
<=50K,0.08858734,29893
<=50K,0.08848933,30887
<=50K,0.09302396,25492
>50K,0.7396576,29190
<=50K,0.40352008,26841
<=50K,0.12968692,13599
<=50K,0.4012974,11919
<=50K,0.1269449,22930
<=50K,0.09355165,26216
<=50K,0.41531974,15420
<=50K,0.3747553,4412
<=50K,0.093025155,4422
<=50K,0.093025155,6879
<=50K,0.13323534,30023
<=50K,0.12703505,20496
<=50K,0.08858621,27857
<=50K,0.08858621,14863
<=50K,0.08858621,18538
<=50K,0.3464572,19574
<=50K,0.08858734,20191
<=50K,0.093025155,16672
>50K,0.94146305,2730
<=50K,0.40352008,26614
<=50K,0.08965539,29719
<=50K,0.13157341,32063
<=50K,0.093025155,19157
<=50K,0.40352008,31914
<=50K,0.093878716,10739
>50K,0.94146305,2017
<=50K,0.13483198,17127
<=50K,0.09247421,13221
<=50K,0.08848933,17165
>50K,0.7393224,19098
<=50K,0.09309576,22358
<=50K,0.3747553,13105
<=50K,0.13174394,27809
>50K,0.7419496,10411
>50K,0.94130427,2398
<=50K,0.08858734,1004
<=50K,0.12762497,24617
>50K,0.7162097,22768
<=50K,0.22478612,24062
<=50K,0.3747553,6547
<=50K,0.19492827,22684
<=50K,0.28714675,6548
<=50K,0.3747553,11717
<=50K,0.08848933,21064
<=50K,0.18694824,13430
<=50K,0.4012974,19072
<=50K,0.32548073,1509
<=50K,0.21058182,28784
<=50K,0.27685168,3458
<=50K,0.08955746,30338
<=50K,0.08848933,7926
<=50K,0.1246034,10216
>50K,0.74158263,24237
<=50K,0.09230103,8270
<=50K,0.08867249,4323
<=50K,0.40352008,10227
>50K,0.6481568,23884
<=50K,0.093252935,11549
<=50K,0.109676294,10655
<=50K,0.36175245,3193
>50K,0.74078596,22391
<=50K,0.08848933,19922
<=50K,0.1304452,10160
<=50K,0.18694824,20061
<=50K,0.26951173,7696
<=50K,0.08848933,15740
<=50K,0.13202074,17522
<=50K,0.08848933,16965
<=50K,0.08848933,11522
<=50K,0.08895651,30265
>50K,0.7664932,8214
<=50K,0.08848933,12167
<=50K,0.093025155,5314
<=50K,0.18694824,21406
<=50K,0.14946203,31213
<=50K,0.093025155,19542
<=50K,0.09320075,23107
<=50K,0.40352008,29833
<=50K,0.15578121,23724
<=50K,0.09895541,24684
<=50K,0.27275446,4959
>50K,0.7428607,30256
<=50K,0.2904515,4837
>50K,0.56418985,299
>50K,0.73684615,807
<=50K,0.12988754,31746
<=50K,0.09773472,6143
<=50K,0.11474763,14151
<=50K,0.08848933,18669
<=50K,0.093025155,21085
<=50K,0.18365209,31813
<=50K,0.13514632,23939
<=50K,0.12968692,12819
<=50K,0.24225283,28370
<=50K,0.12988754,24186
<=50K,0.09355165,17347
>50K,0.74448895,21908
<=50K,0.093025155,29906
<=50K,0.45394737,25988
>50K,0.5410423,728
<=50K,0.093025155,11078
>50K,0.7331701,31612
<=50K,0.08858621,26410
>50K,0.7668346,14680
<=50K,0.2806994,5113
<=50K,0.15963012,8810
<=50K,0.10086344,13088
<=50K,0.08858621,7792
<=50K,0.45359412,18854
>50K,0.94146305,1660
<=50K,0.13514632,25056
>50K,0.74125713,30364
>50K,0.94124585,2029
<=50K,0.08848933,25368
>50K,0.705302,30502
<=50K,0.40352008,11420
<=50K,0.08848933,9043
<=50K,0.09292273,1498
<=50K,0.09320075,4359
<=50K,0.093025155,15851
<=50K,0.08848933,17990
<=50K,0.08867249,8613
<=50K,0.09742152,29061
<=50K,0.08858621,15232
>50K,0.92981774,2724
<=50K,0.11601638,32087
<=50K,0.40352008,14003
>50K,0.93971014,747
>50K,0.9156467,132
>50K,0.8283499,418
>50K,0.74125713,22988
<=50K,0.22065055,28152
<=50K,0.41531974,26651
>50K,0.7393224,26068
<=50K,0.08848933,24308
<=50K,0.3747553,16353
<=50K,0.093025155,16910
<=50K,0.08858734,17171
<=50K,0.08858621,29774
<=50K,0.092899,17715
<=50K,0.2282844,8566
<=50K,0.093199566,27940
<=50K,0.32751328,29711
<=50K,0.13291304,11005
<=50K,0.4031771,19154
<=50K,0.40352008,25744
>50K,0.94119,2708
>50K,0.7668346,10490
<=50K,0.27950746,3472
<=50K,0.24340269,28562
<=50K,0.3747553,10815
<=50K,0.09320075,22777
<=50K,0.08848933,18654
<=50K,0.09320075,20686
<=50K,0.08848933,10127
<=50K,0.124356754,9926
<=50K,0.35248354,3512
<=50K,0.13068919,23731
<=50K,0.3747553,13950
<=50K,0.3747553,3398
<=50K,0.372592,11426
<=50K,0.093025155,14431
<=50K,0.09307439,15681
<=50K,0.08848933,12187
<=50K,0.1211028,12095
>50K,0.7593464,24678
<=50K,0.40352008,25730
<=50K,0.0897426,30252
<=50K,0.08848933,14678
<=50K,0.3609289,27289
<=50K,0.21891196,13016
<=50K,0.08885929,16244
<=50K,0.3747553,5717
>50K,0.94146305,2408
<=50K,0.2264701,3123
<=50K,0.12263864,26099
<=50K,0.1838014,271
<=50K,0.08848933,26037
<=50K,0.08848933,7451
<=50K,0.34651732,13435
<=50K,0.08858621,8038
<=50K,0.3747553,16292
<=50K,0.08858621,12886
<=50K,0.092589766,29444
<=50K,0.09458357,11488
<=50K,0.08895651,22568
>50K,0.74125713,7161
<=50K,0.088673644,14778
<=50K,0.08858621,11320
<=50K,0.13215849,11454
<=50K,0.1291324,26372
>50K,0.6649363,8032
<=50K,0.093025155,14337
<=50K,0.10668428,4367
<=50K,0.08848933,4989
>50K,0.7393224,7273
<=50K,0.24271475,16576
<=50K,0.22974174,26047
<=50K,0.22739677,17325
<=50K,0.08848933,26218
<=50K,0.08858621,27235
<=50K,0.13514632,23279
<=50K,0.08848933,12063
<=50K,0.12804224,4144
<=50K,0.18971595,31483
<=50K,0.27486038,18817
<=50K,0.13202074,24340
<=50K,0.09320075,12530
>50K,0.7345067,22470
>50K,0.76297015,10368
<=50K,0.09320075,25536
<=50K,0.4031771,6040
<=50K,0.10002863,10329
<=50K,0.09309576,22810
>50K,0.7559912,22759
<=50K,0.24145599,18041
<=50K,0.3747553,22496
<=50K,0.102303244,12265
>50K,0.7664932,8642
<=50K,0.23835921,6595
<=50K,0.08848933,18758
<=50K,0.08858621,12871
<=50K,0.24271475,16090
>50K,0.74125713,19190
<=50K,0.093025155,13921
<=50K,0.08858621,8068
>50K,0.93905866,2969
>50K,0.7393224,4578
<=50K,0.3747553,12255
>50K,0.8310543,834
<=50K,0.19976635,224
<=50K,0.08858734,7833
<=50K,0.09309576,24581
<=50K,0.08848933,31647
<=50K,0.19058892,11206
<=50K,0.08848933,8631
<=50K,0.37507233,25059
<=50K,0.18924023,25649
<=50K,0.093025155,15845
<=50K,0.23641954,14620
<=50K,0.093025155,5637
<=50K,0.13514632,29653
<=50K,0.3747553,4445
<=50K,0.42133224,3194
<=50K,0.18528521,27101
<=50K,0.08848933,28147
<=50K,0.08858621,25803
>50K,0.93852,974
<=50K,0.17867073,9885
<=50K,0.113204725,16762
<=50K,0.40352008,22999
>50K,0.80328274,690
<=50K,0.093025155,12818
<=50K,0.12988754,14211
<=50K,0.08858621,22418
<=50K,0.093025155,8653
<=50K,0.09229984,26311
>50K,0.69573903,30832
>50K,0.74448895,26777
<=50K,0.08858621,12178
<=50K,0.08848933,6780
<=50K,0.41531974,21376
<=50K,0.13436371,6765
<=50K,0.08955746,8526
<=50K,0.12247737,26580
<=50K,0.3747553,13432
<=50K,0.32751328,8870
<=50K,0.092589766,4313
<=50K,0.093025155,31494
<=50K,0.08848933,19500
<=50K,0.08848933,21438
<=50K,0.08955746,6664
<=50K,0.24300319,8902
<=50K,0.17365387,10389
<=50K,0.13514632,22359
<=50K,0.0937206,14240
<=50K,0.39757627,27108
<=50K,0.12581538,11618
<=50K,0.4012974,24710
<=50K,0.13179705,3917
<=50K,0.117288835,31454
<=50K,0.08858621,31847
<=50K,0.09292273,16002
<=50K,0.093025155,4773
<=50K,0.10317541,7944
<=50K,0.10253557,4832
<=50K,0.41531974,13755
<=50K,0.45394737,31040
>50K,0.74448895,31054
<=50K,0.08955746,15739
<=50K,0.093025155,14338
<=50K,0.4012974,25090
<=50K,0.3747553,9766
>50K,0.7664932,13507
<=50K,0.10356375,22762
<=50K,0.08848933,28555
<=50K,0.19408198,31529
<=50K,0.12988554,14135
<=50K,0.08867249,26376
>50K,0.7393224,26721
<=50K,0.09309576,19192
<=50K,0.3747553,29579
<=50K,0.08848933,18433
<=50K,0.372592,32099
<=50K,0.29769084,21431
<=50K,0.093025155,26492
<=50K,0.45359412,5174
<=50K,0.08848933,11515
<=50K,0.20242538,3435
>50K,0.7393224,17145
<=50K,0.08955746,16399
<=50K,0.09302396,26872
<=50K,0.40352008,11254
<=50K,0.0924754,20670
<=50K,0.0924754,26069
>50K,0.9359977,2818
<=50K,0.36842057,28772
<=50K,0.10294181,26558
<=50K,0.093025155,4756
<=50K,0.37580326,3163
<=50K,0.45394737,1420
<=50K,0.093252935,27925
<=50K,0.08848933,20653
<=50K,0.12486651,2922
>50K,0.69966274,15525
<=50K,0.27275446,22263
<=50K,0.08858621,21286
<=50K,0.19408198,15428
<=50K,0.08848933,25652
<=50K,0.10941454,28211
>50K,0.7393224,31763
>50K,0.94146305,2289
<=50K,0.2455367,8353
<=50K,0.0924754,17806
>50K,0.94136804,1616
<=50K,0.23184688,13697
>50K,0.7668346,24766
>50K,0.74125713,16505
>50K,0.94146305,1783
<=50K,0.09309576,3985
<=50K,0.39904884,24728
<=50K,0.23111996,28218
<=50K,0.13497813,27134
<=50K,0.093878716,20946
<=50K,0.2591635,13115
<=50K,0.10523532,10607
<=50K,0.09355165,15994
<=50K,0.11214182,17257
>50K,0.93916106,2221
<=50K,0.14734818,19059
<=50K,0.3747553,14198
<=50K,0.093878716,13399
<=50K,0.093252935,32392
<=50K,0.3747553,17648
<=50K,0.09309576,12601
<=50K,0.093878716,5503
<=50K,0.32751328,31128
<=50K,0.08848933,8493
>50K,0.7668346,12417
<=50K,0.111950494,14562
<=50K,0.093252935,13694
<=50K,0.08848933,18888
<=50K,0.093025155,16489
<=50K,0.16100332,20483
<=50K,0.08848933,25114
<=50K,0.12380078,28710
<=50K,0.08867249,14344
<=50K,0.0937206,7095
<=50K,0.11214182,14298
<=50K,0.372592,4414
>50K,0.75127923,15411
<=50K,0.08848933,27944
<=50K,0.093025155,14032
<=50K,0.10356375,13588
<=50K,0.21256115,7631
<=50K,0.23299482,26154
<=50K,0.09302396,20981
>50K,0.91456085,66
<=50K,0.45359412,21152
<=50K,0.41531974,28220
>50K,0.7664932,12766
<=50K,0.08848933,31605
<=50K,0.104209274,30319
<=50K,0.40352008,13872
<=50K,0.10974686,9502
<=50K,0.3489458,26419
>50K,0.72638077,29617
>50K,0.7664932,17036
<=50K,0.09292273,15669
<=50K,0.09309576,16915
<=50K,0.40352008,6402
<=50K,0.0937206,27693
>50K,0.9411466,1972
<=50K,0.3747553,17404
<=50K,0.09309576,18341
<=50K,0.09229984,7109
<=50K,0.10253557,29646
<=50K,0.15578121,16744
<=50K,0.08848933,24658
<=50K,0.2505531,17068
<=50K,0.08858734,15340
<=50K,0.11628164,10536
<=50K,0.32751328,6607
<=50K,0.08848933,11414
<=50K,0.08858734,9990
<=50K,0.09292273,20435
>50K,0.94146305,1637
<=50K,0.08857555,25760
>50K,0.7668346,15633
<=50K,0.21058182,4844
<=50K,0.2683874,22802
<=50K,0.3747553,6278
<=50K,0.40352008,27640
<=50K,0.2683874,10617
>50K,0.74448895,12415
<=50K,0.09355043,16827
<=50K,0.40352008,10619
>50K,0.69966274,31201
>50K,0.64407015,3551
<=50K,0.08848933,24149
<=50K,0.08848933,4000
<=50K,0.45359412,18990
<=50K,0.3612566,11918
<=50K,0.08848933,28746
<=50K,0.41207033,9279
>50K,0.74448895,31903
<=50K,0.13442437,31176
<=50K,0.093025155,1162
<=50K,0.3747553,10602
<=50K,0.0937206,20389
<=50K,0.093025155,19640
<=50K,0.092206456,22955
<=50K,0.44367698,27600
<=50K,0.19569722,6347
<=50K,0.10253557,24076
<=50K,0.092206456,12812
>50K,0.7393224,30426
<=50K,0.13202074,6679
<=50K,0.3747553,28502
<=50K,0.08848933,10717
<=50K,0.3747553,12193
<=50K,0.08857555,6760
<=50K,0.08848933,26655
<=50K,0.08955746,13502
<=50K,0.0924152,25778
<=50K,0.18276446,19337
<=50K,0.106288195,25235
<=50K,0.08848933,22773
<=50K,0.10374561,11759
<=50K,0.09320075,27017
<=50K,0.40352008,25021
<=50K,0.40352008,11091
>50K,0.6936046,29119
<=50K,0.08858621,20302
<=50K,0.0937206,11903
<=50K,0.08857555,21270
<=50K,0.09320075,4071
<=50K,0.23835921,23856
<=50K,0.088673644,25531
<=50K,0.08867249,3496
<=50K,0.13514632,21037
>50K,0.7092976,3129
>50K,0.7664932,11929
<=50K,0.092589766,25009
<=50K,0.4031771,5984
<=50K,0.36985144,18823
<=50K,0.08858621,8151
<=50K,0.093025155,10395
<=50K,0.40352008,7969
<=50K,0.093025155,11462
<=50K,0.32751328,6214
>50K,0.7664932,18848
<=50K,0.18139313,13793
>50K,0.9397768,2877
>50K,0.94146305,1562
<=50K,0.09230103,20066
<=50K,0.123261765,17051
<=50K,0.40352008,13672
<=50K,0.32548073,18833
<=50K,0.10582993,10693
>50K,0.94122064,2387
<=50K,0.11774478,2937
<=50K,0.20426813,12020
<=50K,0.08858621,27540
<=50K,0.22710185,16830
<=50K,0.093025155,31710
<=50K,0.10658239,1308
<=50K,0.12968692,12823
<=50K,0.40352008,18796
<=50K,0.17988159,22741
<=50K,0.3747553,4511
<=50K,0.08858621,24556
<=50K,0.09230103,4358
<=50K,0.22974174,21046
<=50K,0.093252935,9939
<=50K,0.08858621,24086
<=50K,0.08848933,22845
<=50K,0.41531974,15108
<=50K,0.13523288,15731
>50K,0.94146305,2409
<=50K,0.08858621,6511
<=50K,0.3747553,20929
<=50K,0.093878716,21700
>50K,0.9398051,422
<=50K,0.08848933,9291
<=50K,0.08848933,12491
<=50K,0.08848933,18917
>50K,0.7393224,5784
<=50K,0.40352008,6849
<=50K,0.08858734,27018
<=50K,0.09927045,11607
<=50K,0.12214516,24166
<=50K,0.3529398,25981
>50K,0.9396713,3006
<=50K,0.37077552,18723
<=50K,0.08848933,11197
<=50K,0.08895651,26887
<=50K,0.3747553,31589
<=50K,0.1062877,25252
>50K,0.9346493,576
>50K,0.7363782,22558
>50K,0.74448895,13006
<=50K,0.40352008,30273
<=50K,0.093025155,29077
<=50K,0.08858621,27460
<=50K,0.109519646,27245
>50K,0.9385791,1631
>50K,0.94119,2430
<=50K,0.093025155,8970
<=50K,0.08848933,12799
>50K,0.94130427,2790
>50K,0.94146305,2169
<=50K,0.093025155,13004
<=50K,0.13202074,24817
<=50K,0.13202074,3778
<=50K,0.13174394,17180
>50K,0.74448895,24770
<=50K,0.23835921,30232
<=50K,0.12128206,25038
<=50K,0.08848933,28061
<=50K,0.40352008,9533
<=50K,0.2264701,12836
>50K,0.94146305,2637
>50K,0.5864425,4994
<=50K,0.08848933,9819
<=50K,0.14748716,6657
<=50K,0.08858621,14698
<=50K,0.12331433,1188
<=50K,0.40352008,25161
<=50K,0.08858734,6257
<=50K,0.13514632,1443
<=50K,0.10697788,7367
<=50K,0.3747553,29814
<=50K,0.13660759,3235
<=50K,0.093252935,19225
<=50K,0.21802913,19611
>50K,0.74448895,17657
>50K,0.9405172,3019
<=50K,0.26895544,13490
>50K,0.7663953,25565
<=50K,0.21058182,7373
<=50K,0.093025155,14713
<=50K,0.13202074,25611
<=50K,0.08858621,3490
<=50K,0.09355165,25433
<=50K,0.08867249,22302
<=50K,0.40352008,8522
<=50K,0.12988554,17647
>50K,0.7393224,22192
>50K,0.9414339,2772
<=50K,0.29221436,6621
<=50K,0.40352008,30868
<=50K,0.092589766,30518
<=50K,0.12940727,28421
<=50K,0.088673644,25907
<=50K,0.09320075,13168
<=50K,0.40352008,31094
<=50K,0.08858734,22986
<=50K,0.08858621,28842
<=50K,0.19381443,22892
<=50K,0.4012974,5841
<=50K,0.13158326,11579
<=50K,0.38308752,25022
<=50K,0.3811391,4621
<=50K,0.3862585,30375
<=50K,0.093098156,16393
<=50K,0.093448706,20610
<=50K,0.093025155,16612
<=50K,0.40352008,19801
<=50K,0.10356375,29852
<=50K,0.40352008,29636
>50K,0.74448895,6485
>50K,0.94130427,2628
<=50K,0.3638587,17412
>50K,0.7393224,26822
<=50K,0.1101977,18040
<=50K,0.0924152,22291
<=50K,0.10379858,4155
<=50K,0.08867249,19975
<=50K,0.2911543,3210
<=50K,0.08858621,5085
<=50K,0.088673644,17464
<=50K,0.3747553,30139
<=50K,0.26658002,3976
<=50K,0.09302396,28592
<=50K,0.3747553,15993
<=50K,0.0919323,17699
<=50K,0.093252935,29042
<=50K,0.18725953,174
<=50K,0.2619988,27507
<=50K,0.08848933,29296
<=50K,0.15578121,20997
<=50K,0.093025155,18480
<=50K,0.09522255,9089
<=50K,0.13137019,10342
<=50K,0.3862585,5124
<=50K,0.10389177,19388
<=50K,0.08848933,11166
<=50K,0.08848933,24584
>50K,0.7393224,26971
<=50K,0.12859358,24790
<=50K,0.13202074,26234
>50K,0.5788662,31170
<=50K,0.23350532,23765
<=50K,0.12857756,20020
>50K,0.7668346,23007
>50K,0.7221302,4815
<=50K,0.093025155,28296
<=50K,0.40352008,11651
<=50K,0.092589766,30258
<=50K,0.08848933,17456
<=50K,0.3747553,19463
<=50K,0.4031771,15456
>50K,0.7668346,10442
<=50K,0.19409037,11614
<=50K,0.11757416,16485
<=50K,0.11307818,11992
<=50K,0.38406965,6671
<=50K,0.21928678,26282
<=50K,0.08858621,28840
<=50K,0.093025155,4726
<=50K,0.08848933,18358
<=50K,0.09342365,9584
<=50K,0.08857555,27649
<=50K,0.11214182,13222
<=50K,0.09292273,17598
<=50K,0.3747553,17271
>50K,0.7627637,28557
>50K,0.7668346,27662
<=50K,0.08848933,15809
<=50K,0.08848933,28318
<=50K,0.093025155,18379
<=50K,0.08848933,17971
<=50K,0.10072,19345
<=50K,0.08858621,15746
<=50K,0.093878716,13893
<=50K,0.15789178,25169
<=50K,0.09342486,21729
<=50K,0.41531974,27727
<=50K,0.40352008,31166
<=50K,0.21256115,5010
<=50K,0.08858621,26533
<=50K,0.08848933,14919
>50K,0.7345067,28490
<=50K,0.3747553,16162
<=50K,0.11214182,28181
<=50K,0.10398081,912
<=50K,0.09309576,7800
<=50K,0.3747553,3452
<=50K,0.08858621,26815
>50K,0.74448895,9645
<=50K,0.08858621,25966
<=50K,0.08858734,27441
<=50K,0.088673644,31886
>50K,0.9363562,983
<=50K,0.09309576,4174
<=50K,0.41531974,21904
<=50K,0.08848933,15240
<=50K,0.09320075,30949
<=50K,0.093025155,8917
>50K,0.9393321,613
<=50K,0.13603303,4113
<=50K,0.093025155,30263
<=50K,0.08848933,4437
<=50K,0.093025155,19741
<=50K,0.4124664,31696
<=50K,0.08857555,6812
<=50K,0.13676226,22733
<=50K,0.08848933,9335
<=50K,0.08848933,22994
<=50K,0.08848933,25486
<=50K,0.19409037,17135
<=50K,0.093252935,26931
<=50K,0.3747553,5624
<=50K,0.106767535,3876
<=50K,0.40352008,9964
<=50K,0.3747553,9934
<=50K,0.08848933,15023
<=50K,0.08848933,24031
<=50K,0.088673644,27657
<=50K,0.35507533,22669
<=50K,0.08848933,28695
>50K,0.94146305,2504
<=50K,0.1037025,27387
<=50K,0.08857555,11379
>50K,0.933634,634
<=50K,0.15779339,11731
<=50K,0.40352008,21140
>50K,0.7393224,25590
>50K,0.7328377,6140
<=50K,0.08848933,1117
<=50K,0.0919323,21324
<=50K,0.41531974,5641
<=50K,0.08858621,29788
<=50K,0.1816793,32482
<=50K,0.093025155,11033
<=50K,0.092589766,27310
<=50K,0.11214182,25270
<=50K,0.08848933,9407
<=50K,0.10072,17580
<=50K,0.3747553,17090
<=50K,0.19766058,18342
<=50K,0.13182865,5193
<=50K,0.093252935,4669
<=50K,0.27950746,27813
<=50K,0.12988792,25004
<=50K,0.13202074,19233
<=50K,0.15957119,29560
<=50K,0.08848933,31993
<=50K,0.08848933,18082
<=50K,0.3747553,19878
<=50K,0.08848933,4817
<=50K,0.40352008,24959
<=50K,0.0919323,16149
<=50K,0.21256115,25513
<=50K,0.13395678,30247
>50K,0.708754,30241
<=50K,0.18971595,25769
>50K,0.74448895,29305
>50K,0.94130427,2501
<=50K,0.08858621,5546
<=50K,0.12214516,31184
>50K,0.9409432,2174
<=50K,0.09320075,14672
>50K,0.74125713,16879
<=50K,0.09355043,5424
<=50K,0.23008141,30120
<=50K,0.10412727,27760
<=50K,0.13182865,5608
>50K,0.7668346,23340
<=50K,0.3747553,13841
<=50K,0.08858621,13798
<=50K,0.08858621,5715
<=50K,0.093252935,31493
<=50K,0.09320075,8413
<=50K,0.39287794,19186
>50K,0.94146305,2397
<=50K,0.2705247,31880
<=50K,0.09627732,6247
<=50K,0.093025155,6118
>50K,0.94036585,2314
<=50K,0.23299482,16834
<=50K,0.3747553,29743
>50K,0.74448895,15785
<=50K,0.08848933,23840
<=50K,0.40352008,16218
<=50K,0.104209274,22520
<=50K,0.09309576,29759
<=50K,0.26951173,5321
<=50K,0.378167,26129
>50K,0.94098663,2680
<=50K,0.093025155,27741
<=50K,0.33646747,15540
>50K,0.7396155,7770
<=50K,0.2683874,30544
<=50K,0.39757627,4538
>50K,0.7668346,16015
<=50K,0.092589766,1009
<=50K,0.40352008,10357
<=50K,0.111613855,25554
<=50K,0.13442437,927
>50K,0.7393224,27231
<=50K,0.08848933,18327
<=50K,0.09320075,4092
>50K,0.705302,18240
<=50K,0.13121216,6406
<=50K,0.09355165,26819
<=50K,0.29295468,22840
<=50K,0.08857555,7981
<=50K,0.11723533,3879
>50K,0.74125713,26076
<=50K,0.2613535,23764
<=50K,0.13374105,15208
<=50K,0.08848933,19759
<=50K,0.3298494,22059
<=50K,0.09424527,7977
<=50K,0.08848933,11490
<=50K,0.08858621,17425
<=50K,0.41815925,11861
>50K,0.93914515,2202
<=50K,0.12298017,27521
<=50K,0.41531974,12137
>50K,0.6967822,23101
<=50K,0.3747553,14190
<=50K,0.08848933,18386
<=50K,0.13514632,24485
<=50K,0.0937206,16148
>50K,0.7393224,15871
<=50K,0.08848933,20851
<=50K,0.08857555,9165
<=50K,0.3747553,17170
<=50K,0.3747553,25538
<=50K,0.2264701,25439
<=50K,0.08965539,11728
>50K,0.74448895,21755
>50K,0.9409865,1694
<=50K,0.08848933,28983
<=50K,0.08848933,28463
>50K,0.7278601,10285
<=50K,0.4215617,3286
<=50K,0.08848933,27537
<=50K,0.088673644,6366
<=50K,0.09725438,28222
<=50K,0.093025155,30334
<=50K,0.08867249,18537
<=50K,0.13684967,4736
<=50K,0.088957675,13833
<=50K,0.13202074,19217
<=50K,0.09258856,19607
<=50K,0.08867249,18072
<=50K,0.21316476,29462
<=50K,0.18920794,6566
<=50K,0.15169498,19538
<=50K,0.3355171,11185
<=50K,0.12988754,22958
<=50K,0.121931665,30497
<=50K,0.093025155,12009
>50K,0.811027,889
<=50K,0.09248777,18773
<=50K,0.17867073,7465
<=50K,0.08848933,20794
<=50K,0.1333372,28407
<=50K,0.105608515,5718
<=50K,0.093025155,32366
<=50K,0.08848933,7136
<=50K,0.09231339,16862
<=50K,0.09302396,12725
<=50K,0.08857555,17360
<=50K,0.09297192,12383
>50K,0.68290603,9249
<=50K,0.10634739,16462
<=50K,0.09320075,31350
<=50K,0.13202074,28985
<=50K,0.13679068,18078
<=50K,0.13080718,19309
<=50K,0.08848933,21458
>50K,0.7428607,13809
<=50K,0.23350532,17548
>50K,0.7663953,6913
<=50K,0.32751328,16477
<=50K,0.0924754,20631
<=50K,0.41531974,11044
<=50K,0.40352008,14508
<=50K,0.13482006,24505
<=50K,0.14005825,23625
<=50K,0.093025155,27129
<=50K,0.3747553,25507
<=50K,0.08858621,25788
<=50K,0.106909886,11279
